1	I have to admit , I was a sucker for the large quantity , 12 oz , when shopping for hot sauces but now seeing the size of the bottle , it reminds of wingsauce bottle sizes
1	If I had seen the ingredients list I would not have bought itbr Jalapenosbr Waterbr Vinegarbr Brown Sugarbr Lime Juicebr Fish Saucebr Cilantrobr Habanerobr Garlicbr Spice Blendbr Saltbr Potassium Sorbatebr Xanthan Gum
1	I have bought several of the Vitality canned dog food products and have found them all to be of good quality
1	My Labrador is finicky and she appreciates this product better than most
1	If you are familiar with the story of CS
1	Lewis ' The Lion , The Witch , and The Wardrobe   this is the treat that seduces Edmund into selling out his Brother and Sisters to the Witch
1	If you are looking for the secret ingredient in Robitussin I believe I have found it
1	I got this in addition to the Root Beer Extract I ordered which was good and made some cherry soda
1	My only complaint is there was a bit too much redblack licoriceflavored pieces just not my particular favorites
1	Between me , my kids , and my husband , this lasted only two weeks
1	I would definitely recommend you buying it
1	Right now I 'm mostly just sprouting this so my cats can eat the grass
1	I rotate it around with Wheatgrass and Rye too
1	My dog eats her required amount at every feeding
1	We picked up a bottle once on a trip we were on and brought it back home with us and were totally blown away
1	When we realized that we simply could n't find it anywhere in our city we were bummedbr br Now , because of the magic of the internet , we have a case of the sauce and are ecstatic because of itbr br If you love hot sauceI mean really love hot sauce , but do n't want a sauce that tastelessly burns your throat , grab a bottle of Tequila Picante Gourmet de Inclan
1	Just realize that once you taste it , you will never want to use any other saucebr br Thank you for the personal , incredible service
1	I put this food on the floor for the chubby guy , and the proteinrich , no byproduct food up higher where only my skinny boy can jump
1	My cats have been happily eating Felidae Platinum for more than two years
1	They tried the new food when I first put it in their bowls and now the bowls sit full and the kitties will not touch the food
1	Unfortunately , I now need to find a new food that my cats will eat
1	Six pounds will be around for a while with my son and I
1	I love eating them and they are good for watching TV and looking at movies
1	I like to transfer them to a zip lock baggie so they stay fresh so I can take my time eating them
1	I am very satisfied with my Twizzler purchase
1	I shared these with others and we have all enjoyed them
1	Twizzlers , Strawberry my childhood favorite candy , made in Lancaster Pennsylvania by Y   S Candies , Inc one of the oldest confectionery Firms in the United States , now a Subsidiary of the Hershey Company , the Company was established in 1845 as Young and Smylie , they also make Apple Licorice Twists , Green Color and Blue Raspberry Licorice Twists , I like them allbr br I keep it in a dry cool place because is not recommended it to put it in the fridge
1	I was home bound and unable to get to a store so this was perfect for me
1	We 've bought these many times from Amazon because we 're government employees living overseas and ca n't get them in the country we are assigned to
1	I bought these for my husband who is currently overseas
1	He loves these , and apparently his staff likes them alsobr There are generous amounts of Twizzlers in each 16ounce bag , and this was well worth the price
1	I can remember buying this candy as a kid and the quality has n't dropped in all these years
1	I have lived out of the US for over 7 yrs now , and I so miss my Twizzlers
1	When I go back to visit or someone visits me , I always stock up
1	All I can say is YUMbr Sell these in Mexico and you will have a faithful buyer , more often than I 'm able to buy them right now
1	I would never buy them again
1	I was so glad Amazon carried these batteries
1	I have a hard time finding them elsewhere because they are such a unique size
1	I need them for my garage door openerbr Great deal for the price
1	I got this for my Mum who is not diabetic but needs to watch her sugar intake , and my father who simply chooses to limit unnecessary sugar intake   she 's the one with the sweet tooth   they both LOVED these toffees , you would never guess that they 're sugarfree and it 's so great that you can eat them pretty much guilt free
1	i was so impressed that i 've ordered some for myself w dark chocolate to take to the office so i 'll eat them instead of snacking on sugary sweetsbr These are just EXCELLENT
1	We picked up a bottle once on a trip we were on and brought it back home with us and were totally blown away
1	When we realized that we simply could n't find it anywhere in our city we were bummedbr br Now , because of the magic of the internet , we have a case of the sauce and are ecstatic because of itbr br If you love hot sauceI mean really love hot sauce , but do n't want a sauce that tastelessly burns your throat , grab a bottle of Tequila Picante Gourmet de Inclan
1	Just realize that once you taste it , you will never want to use any other saucebr br Thank you for the personal , incredible service
1	However , my mother purchased this little machine and talked me into trying the Latte Macciato
1	No Coffee Shop has a better one and I like most of the other products , too as a usually noncoffee drinker
1	McCann 's Instant Oatmeal is great if you must have your oatmeal but can only scrape together two or three minutes to prepare it
1	It can be prepared in the microwave or by adding boiling water so it is convenient in the extreme when time is an issuebr br McCann 's use of actual cane sugar instead of high fructose corn syrup helped me decide to buy this product
1	One thing I do not like , though , is McCann 's use of thickeners
1	Great on a cold morning when you do n't have time to make McCann 's Steel Cut Oats
1	McCann 's Instant Oatmeal holds its texture , has excellent flavor , and is good for you all at the same time
1	This is the best instant brand I 've ever eaten , and a very close second to the noninstant varietybr br McCann 's Instant Irish Oatmeal , Variety Pack of Regular , Apples   Cinnamon , and Maple   Brown Sugar , 10Count Boxes Pack of 6
1	McCann 's Instant Irish Oatmeal , Variety Pack of Regular , Apples   Cinnamon , and Maple   Brown Sugar , 10Count Boxes Pack of 6br br I 'm a fan of the McCann 's steelcut oats , so I thought I 'd give the instant variety a try
1	I found it to be a hardy meal , not too sweet , and great for folks like me postbariatric surgery who need food that is palatable , easily digestible , with fiber but wo n't make you bloat
1	I love McCann 's instant oatmeal   all flavors
1	I WAS VISITING MY FRIEND NATE THE OTHER MORNING FOR COFFEE , HE CAME OUT OF HIS STORAGE ROOM WITH   A PACKET OF McCANNS INSTANT IRISH OATMEAL
1	HE SUGGESTED THAT I TRY IT FOR MY OWN USE , IN MY STASH
1	SOMETIMES NATE DOSE NOT GIVE YOU A CHANCE TO SAY NO , SO I ENDED UP TRYING THE APPLE AND CINN
1	AND COFFEE AND A SLICE OF TOAST AND YOUR READY TO TAKE ON THE WORLDOR THE DAY AT LEAST JERRY REITH
1	I ordered this for my wife as it was reccomended by our daughter
1	She 's happy , I 'm happy
1	The variety packs taste greatbr br I have them every morning
1	At 030 cents per meal , I do n't understand why everyone on earth is n't buying this stuff upbr br Maple and brown sugar is terrific , followed by apples and cinnamon , followed by regular
1	You do n't get tired of the same ole thing , and they taste greatbr br I just boil water from a small pot , empty the packet or 2 in a bowl , pour in boiling water , and watch it expand to 2x its sizebr br Taste really good and takes minutes to preparebr br Not sure why everyone on earth is n't this
1	It 's all good , that 's for sure , and the beauty of the instant variety is that it is available in different flavors as well as regularbr   This variety pack allows different tastes to be explored , as well as giving you a chance to experience the difference between McCann 's and other wellknown oatmeals
1	What I personally like about McCann 's is that it cooks up thicker and with more body than the top brand here in America
1	The Apples   Cinnamon , though , tends to be a little liquidy so you may want to experiment with the amount of water you add
1	In my 1300watt microwave the oatmeal cooks up in about one minute and twentyseven seconds , so you should also watch that to get a handle on how much time and water to usebr   The only bad thing   if you can consider it a bad thing   about this offering is that you have to buy in lot so you 'll end up with six tencount boxes
1	This is good if you have a whole family of oatmealeaters , but if you 're a single person alone   well , love oatmeal
1	I have McCann 's Oatmeal every morning and by ordering it from Amazon I am able to save almost 300 per boxbr It is a great product
1	Our favorite is the Apples and Cinnamon , but we find that none of these are overly sugary
1	We really like the McCann 's steel cut oats but find we do n't cook it up too oftenbr This tastes much better to me than the grocery store brands and is just as convenientbr Anything that keeps me eating oatmeal regularly is a good thing
1	It did n't pass muster with my kids , so I probably wo n't buy it again
1	Though I would n't follow the directions on the package since it always comes out too soupy for my taste
1	That could just be me since I like my oatmeal really thick to add some milk on top of
1	However , I do not see any differce between this and Oaker Oats brand   they are both mushy
1	Got a free package of these with a bottle of bloody mary mix I bought from the seller , and the advertising workedlol , I tried them , and shared them with 2 buddies , and we all loved them
1	They are Hot , but not burn your mouth forever hot its a nice temp
1	I had to go to the Vermont Country Store in Weston to find it along with a jaw harp , Cranberry Horseradish Sauce , Fartless Black Bean Salsa , Apple Cider Jelly , Newton 's Cradle Art in Motion and the staple Vermont Maple Syrupbr br Back to the Ass Kickin Peanuts
1	They will activate the perspiration glands behind your ears and under your arms
1	They look like ordinary peanuts which is already giving me ideas for work
1	I suspect that some people have been hitting my goodies in my absence , especially my colleague Greg
1	I 'm going to take this to work at earliest opportunity and empty the contents of this can into an ordinary Planters Peanuts can , and then see whose crying or whose nose is running when I returnbr br The can should be shaken to ensure the spices are evenly distributed
1	It is important to wash your hands after consumption and not touch the eyesbr br You 'll go nuts over these AssKickin ' Peanutsbr br PS
1	I 'm not sharing the peanuts , not deliberately , and I 'll probably give Greg the jaw harp for Christmas
1	I roast at home with a stovetop popcorn popper but I do it outside , of course
